EquipmentSerialNumberID,ModelCode,ModelYear,AskingPrice,PredictedValue,AbsPredictionError,AskingPriceDiffToPredicted,LocationCity,LocationState,ObservationDate,ManufacturerDeliveryPrice
1754,8245R,2015,184900.00000,216298.00,31398.00000,-31398.00000,CARTHAGE,IL,2021-09-01,183082.13
508,8245R,2016,95000.00000,89902.00,5098.00000,5098.00000,BELLE GLADE,FL,2021-09-01,189406.91
2434,8245R,2017,185000.00000,203212.00,18212.00000,-18212.00000,ELKADER,IA,2021-07-01,216066.62
1756,8245R,2019,224500.00000,225388.00,888.00000,-888.00000,HUTCHINSON,KS,2021-08-01,253069.67
1756,8245R,2019,224500.00000,232648.00,8148.00000,-8148.00000,WAMEGO,KS,2021-09-01,253069.67
509,8245R,2018,159900.00000,157214.00,2686.00000,2686.00000,FALCONER,NY,2021-09-01,203259.98
1757,8245R,2018,149500.00000,139984.00,9516.00000,9516.00000,AMERICUS,GA,2021-09-01,209645.59
510,8245R,2018,154500.00000,147066.00,7434.00000,7434.00000,AMERICUS,GA,2021-09-01,209645.59
2439,8245R,2018,185900.00000,215096.00,29196.00000,-29196.00000,SODUS,MI,2021-08-01,202552.35
1759,8245R,2019,255900.00000,229061.00,26839.00000,26839.00000,ALBION,NE,2021-09-01,263156.74
2441,8245R,2019,251639.00000,249238.00,2401.00000,2401.00000,IDAHO FALLS,ID,2021-09-01,263310.74
1734,8245R,2019,212880.00000,225939.00,13059.00000,-13059.00000,ABERDEEN,SD,2021-09-01,222663.21
1760,8245R,2019,212780.00000,224691.00,11911.00000,-11911.00000,REDFIELD,SD,2021-09-01,222663.21
1731,8245R,2019,169800.00000,186362.00,16562.00000,-16562.00000,LAMAR,CO,2021-09-01,202745.62
1761,8245R,2019,182500.00000,204594.00,22094.00000,-22094.00000,SODUS,MI,2021-09-01,214098.50
2385,8245R,2020,185000.00000,202388.00,17388.00000,-17388.00000,LEOTI,KS,2021-07-01,215405.19
2385,8245R,2020,185000.00000,204292.00,19292.00000,-19292.00000,LEOTI,KS,2021-08-01,215405.19
2385,8245R,2020,195000.00000,224794.00,29794.00000,-29794.00000,LEOTI,KS,2021-09-01,215405.19
1717,8245R,2020,254900.00000,243972.00,10928.00000,10928.00000,OWENSBORO,KY,2021-07-01,271885.46
1717,8245R,2020,254900.00000,238684.00,16216.00000,16216.00000,OWENSBORO,KY,2021-08-01,271885.46
1717,8245R,2020,254900.00000,238250.00,16650.00000,16650.00000,OWENSBORO,KY,2021-09-01,271885.46
2443,8245R,2020,230000.00000,229930.00,70.00000,70.00000,LELAND,MS,2021-09-01,229078.85
2444,8245R,2020,228500.00000,230066.00,1566.00000,-1566.00000,LELAND,MS,2021-09-01,227615.85
2444,8245R,2020,230000.00000,239168.00,9168.00000,-9168.00000,LELAND,MS,2021-07-01,227615.85
1765,8245R,2018,153200.00000,173858.00,20658.00000,-20658.00000,CHEYENNE,WY,2021-09-01,191582.93
1766,8245R,2018,194900.00000,226994.00,32094.00000,-32094.00000,LEXINGTON,IL,2021-09-01,202668.62
512,8245R,2018,132500.00000,148424.00,15924.00000,-15924.00000,HASTINGS,MI,2021-08-01,202552.35
512,8245R,2018,132500.00000,149338.00,16838.00000,-16838.00000,HASTINGS,MI,2021-09-01,202552.35
514,8245R,2019,239273.00000,243836.00,4563.00000,-4563.00000,IDAHO FALLS,ID,2021-09-01,257042.94
515,8245R,2020,269500.00000,251386.00,18114.00000,18114.00000,LIBERAL,KS,2021-07-01,270719.68
515,8245R,2020,269500.00000,257508.00,11992.00000,11992.00000,LIBERAL,KS,2021-08-01,270719.68
516,8245R,2019,238930.00000,263184.00,24254.00000,-24254.00000,ABERDEEN,SD,2021-08-01,222663.21
516,8245R,2019,242440.00000,256195.00,13755.00000,-13755.00000,ABERDEEN,SD,2021-09-01,222663.21
2452,8245R,2020,230000.00000,235476.00,5476.00000,-5476.00000,UNADILLA,GA,2021-08-01,227933.86
519,8R 250,2020,232900.00000,239656.00,6756.00000,-6756.00000,PRINCETON,IL,2021-08-01,252724.01
518,8R 250,2020,276500.00000,251529.00,24971.00000,24971.00000,ALBION,NE,2021-09-01,278639.90
1767,8R 250,2020,300000.00000,274050.00,25950.00000,25950.00000,ELNORA,IN,2021-09-01,283502.45
517,8R 250,2020,269500.00000,254332.00,15168.00000,15168.00000,MORRIS,MN,2021-08-01,281395.73
517,8R 250,2020,269500.00000,244465.00,25035.00000,25035.00000,SAUK CENTRE,MN,2021-09-01,281395.73
1768,8R 250,2021,292425.00000,289379.00,3046.00000,3046.00000,ABERDEEN,SD,2021-09-01,256024.23
2462,8R 250,2021,294390.00000,291441.00,2949.00000,2949.00000,ABERDEEN,SD,2021-09-01,256024.23
1769,8R 250,2020,236900.00000,244760.00,7860.00000,-7860.00000,MONTICELLO,IL,2021-08-01,248746.96
1769,8R 250,2020,236900.00000,248546.00,11646.00000,-11646.00000,MONTICELLO,IL,2021-09-01,248746.96
521,8R 250,2020,269500.00000,254412.00,15088.00000,15088.00000,MORRIS,MN,2021-08-01,281395.73
1770,8R 250,2020,262500.00000,254884.00,7616.00000,7616.00000,JASPER,IN,2021-07-01,257299.35
1770,8R 250,2020,262500.00000,255976.00,6524.00000,6524.00000,JASPER,IN,2021-08-01,257299.35
1770,8R 250,2020,262500.00000,261946.00,554.00000,554.00000,JASPER,IN,2021-09-01,257299.35
1771,8R 250,2021,291920.00000,288829.00,3091.00000,3091.00000,ABERDEEN,SD,2021-09-01,256024.23
2467,8R 250,2021,294360.00000,291433.00,2927.00000,2927.00000,ABERDEEN,SD,2021-09-01,256024.23
522,8R 250,2020,270000.00000,302610.00,32610.00000,-32610.00000,DE LEON,TX,2021-09-01,240695.84
523,8R 250,2020,241500.00000,269542.00,28042.00000,-28042.00000,MAYFIELD,KY,2021-08-01,240626.54
523,8R 250,2020,241500.00000,269514.00,28014.00000,-28014.00000,MAYFIELD,KY,2021-09-01,240626.54
1773,8R 250,2020,286900.00000,283602.00,3298.00000,3298.00000,DALHART,TX,2021-09-01,279215.86
1774,8R 250,2020,315000.00000,287010.00,27990.00000,27990.00000,VINCENNES,IN,2021-09-01,279516.93
2468,8R 250,2020,241900.00000,245412.00,3512.00000,-3512.00000,STREATOR,IL,2021-07-01,255360.49
2468,8R 250,2020,241900.00000,246036.00,4136.00000,-4136.00000,STREATOR,IL,2021-08-01,255360.49
2468,8R 250,2020,241900.00000,249426.00,7526.00000,-7526.00000,STREATOR,IL,2021-09-01,255360.49
1776,8R 250,2020,270000.00000,302878.00,32878.00000,-32878.00000,COMANCHE,TX,2021-09-01,240695.84
2471,8R 250,2020,284500.00000,268802.00,15698.00000,15698.00000,SODUS,MI,2021-09-01,278451.25
1775,8R 250,2020,284500.00000,269178.00,15322.00000,15322.00000,SODUS,MI,2021-09-01,278154.80
3772,8260R,2013,160000.00000,163540.00,3540.00000,-3540.00000,SALISBURY,MD,2021-07-01,204526.63
2473,8260R,2012,145000.00000,144556.00,444.00000,444.00000,BURLEY,ID,2021-07-01,194433.47
2479,8260R,2011,123900.00000,133460.00,9560.00000,-9560.00000,FOWLER,IN,2021-08-01,169799.63
524,8260R,2011,142900.00000,160754.00,17854.00000,-17854.00000,CENTERVIEW,MO,2021-09-01,161417.20
2482,8260R,2012,145000.00000,134640.00,10360.00000,10360.00000,BURLEY,ID,2021-07-01,209346.06
520,8260R,2013,169900.00000,170924.00,1024.00000,-1024.00000,GALESBURG,IL,2021-08-01,194865.87
520,8260R,2013,169900.00000,175034.00,5134.00000,-5134.00000,ROANOKE,IL,2021-09-01,194865.87
525,8260R,2013,158300.00000,173700.00,15400.00000,-15400.00000,NORTHWOOD,IA,2021-08-01,185493.77
1779,8260R,2013,154900.00000,165294.00,10394.00000,-10394.00000,WEATHERFORD,OK,2021-09-01,201290.32
1753,8260R,2013,139000.00000,132066.00,6934.00000,6934.00000,MUNCIE,IN,2021-09-01,204093.12
2485,8260R,2012,125000.00000,133204.00,8204.00000,-8204.00000,LEXINGTON,NE,2021-08-01,180969.25
2485,8260R,2012,125000.00000,131635.00,6635.00000,-6635.00000,MINDEN,NE,2021-09-01,180969.25
1782,8260R,2011,84900.00000,93834.00,8934.00000,-8934.00000,ASSUMPTION,IL,2021-09-01,164365.46
528,8260R,2013,148995.00000,146460.00,2535.00000,2535.00000,DENMARK,WI,2021-08-01,196968.31
2488,8260R,2013,129500.00000,126300.00,3200.00000,3200.00000,PENDER,NE,2021-07-01,206332.28
1783,8260R,2011,172500.00000,170402.00,2098.00000,2098.00000,LEBANON,IN,2021-09-01,190702.68
3778,8260R,2014,124750.00000,123498.00,1252.00000,1252.00000,ADAMSTOWN,PA,2021-08-01,210836.01
3778,8260R,2014,124750.00000,123704.00,1046.00000,1046.00000,LANCASTER,PA,2021-07-01,210836.01
1778,8260R,2014,107250.00000,125410.00,18160.00000,-18160.00000,EL CAMPO,TX,2021-09-01,187372.57
531,8270R,2014,139500.00000,126778.00,12722.00000,12722.00000,KENT CITY,MI,2021-09-01,237598.13
2494,8270R,2014,175000.00000,185250.00,10250.00000,-10250.00000,ALAMO,TN,2021-09-01,213396.26
2495,8270R,2014,159900.00000,177564.00,17664.00000,-17664.00000,WANAMINGO,MN,2021-07-01,202626.27
1785,8270R,2015,159900.00000,169248.00,9348.00000,-9348.00000,POUND,WI,2021-08-01,207002.95
1785,8270R,2015,159900.00000,170178.00,10278.00000,-10278.00000,POUND,WI,2021-09-01,207002.95
532,8270R,2017,124000.00000,122054.00,1946.00000,1946.00000,CLOVIS,NM,2021-09-01,216452.39
533,8270R,2018,239000.00000,223056.00,15944.00000,15944.00000,AMERICAN FALLS,ID,2021-09-01,270593.40
533,8270R,2018,275000.00000,236380.00,38620.00000,38620.00000,AMERICAN FALLS,ID,2021-08-01,270593.40
2501,8270R,2018,207500.00000,207794.00,294.00000,-294.00000,NEW RICHMOND,WI,2021-09-01,243939.85
1788,8270R,2019,275000.00000,286120.00,11120.00000,-11120.00000,EL CAMPO,TX,2021-08-01,250088.30
1788,8270R,2019,275000.00000,292490.00,17490.00000,-17490.00000,EL CAMPO,TX,2021-09-01,250088.30
536,8270R,2010,127600.00000,128388.00,788.00000,-788.00000,MONTEVIDEO,MN,2021-08-01,185848.74
2506,8270R,2014,173941.00000,154664.00,19277.00000,19277.00000,BLACKFOOT,ID,2021-07-01,255194.17
1789,8270R,2014,197500.00000,217736.00,20236.00000,-20236.00000,CHARLESTON,MO,2021-09-01,216689.55
2513,8270R,2018,239500.00000,254924.00,15424.00000,-15424.00000,JOPLIN,MO,2021-08-01,239915.83
527,8270R,2019,247010.00000,258784.00,11774.00000,-11774.00000,PENDLETON,OR,2021-07-01,255476.38
527,8270R,2019,264950.00000,276344.00,11394.00000,-11394.00000,PASCO,WA,2021-09-01,255476.38
529,8270R,2018,177500.00000,190012.00,12512.00000,-12512.00000,YAZOO CITY,MS,2021-08-01,233614.15
534,8270R,2018,219995.00000,237524.00,17529.00000,-17529.00000,CHILTON,WI,2021-08-01,225151.08
534,8270R,2018,219995.00000,242066.00,22071.00000,-22071.00000,STEVENS POINT,WI,2021-09-01,225151.08
1780,8270R,2019,255500.00000,234749.00,20751.00000,20751.00000,ALBION,NE,2021-09-01,278590.62
539,8270R,2020,260000.00000,246012.00,13988.00000,13988.00000,FRUITLAND,ID,2021-08-01,272904.94
539,8270R,2020,260000.00000,252284.00,7716.00000,7716.00000,ONTARIO,OR,2021-09-01,272904.94
540,8270R,2020,260000.00000,246108.00,13892.00000,13892.00000,FRUITLAND,ID,2021-08-01,272904.94
540,8270R,2020,260000.00000,250612.00,9388.00000,9388.00000,FRUITLAND,ID,2021-09-01,272904.94
541,8270R,2020,281010.00000,271076.00,9934.00000,9934.00000,HERMISTON,OR,2021-07-01,283520.16
541,8270R,2020,281010.00000,270792.00,10218.00000,10218.00000,HERMISTON,OR,2021-07-01,283520.16
541,8270R,2020,287730.00000,270780.00,16950.00000,16950.00000,HERMISTON,OR,2021-08-01,283520.16
541,8270R,2020,287730.00000,279370.00,8360.00000,8360.00000,HERMISTON,OR,2021-09-01,283520.16
2514,8270R,2020,229600.00000,255055.00,25455.00000,-25455.00000,NORTHWOOD,IA,2021-09-01,239732.57
543,8270R,2019,214000.00000,230986.00,16986.00000,-16986.00000,PLANT CITY,FL,2021-09-01,233200.66
544,8270R,2014,160780.00000,146824.00,13956.00000,13956.00000,WELLTON,AZ,2021-07-01,241632.93
544,8270R,2014,165890.00000,169464.00,3574.00000,-3574.00000,WELLTON,AZ,2021-08-01,241632.93
544,8270R,2014,172675.00000,149702.00,22973.00000,22973.00000,WELLTON,AZ,2021-09-01,241632.93
545,8270R,2016,99000.00000,93248.00,5752.00000,5752.00000,MULESHOE,TX,2021-08-01,215369.00
546,8270R,2018,230496.00000,229982.00,514.00000,514.00000,IDAHO FALLS,ID,2021-09-01,262406.76
2516,8270R,2018,240000.00000,240910.00,910.00000,-910.00000,DEXTER,MO,2021-09-01,264064.57
1787,8270R,2019,235000.00000,252678.00,17678.00000,-17678.00000,BATESVILLE,MS,2021-08-01,236804.26
1787,8270R,2019,235000.00000,243182.00,8182.00000,-8182.00000,BATESVILLE,MS,2021-09-01,236804.26
1721,8270R,2020,302500.00000,278749.00,23751.00000,23751.00000,GRAND ISLAND,NE,2021-09-01,278966.38
549,8270R,2015,124900.00000,135074.00,10174.00000,-10174.00000,DUMAS,TX,2021-09-01,222334.42
549,8270R,2015,124900.00000,115798.00,9102.00000,9102.00000,PLAINVIEW,TX,2021-07-01,222334.42
550,8270R,2016,247000.00000,218313.00,28687.00000,28687.00000,CRESCO,IA,2021-09-01,263778.13
551,8270R,2017,199999.00000,215658.00,15659.00000,-15659.00000,MERRILL,OR,2021-09-01,234441.90
2523,8270R,2018,209900.00000,218632.00,8732.00000,-8732.00000,VANDALIA,IL,2021-07-01,236667.20
1792,8270R,2019,254500.00000,234266.00,20234.00000,20234.00000,HOXIE,KS,2021-07-01,278145.78
1792,8270R,2019,254500.00000,237364.00,17136.00000,17136.00000,HOXIE,KS,2021-08-01,278145.78
1792,8270R,2019,273500.00000,255758.00,17742.00000,17742.00000,HOXIE,KS,2021-09-01,278145.78
552,8270R,2018,195995.00000,213312.00,17317.00000,-17317.00000,CHILTON,WI,2021-07-01,225151.08
552,8270R,2018,195995.00000,213608.00,17613.00000,-17613.00000,CHILTON,WI,2021-08-01,225151.08
3892,8270R,2020,245000.00000,270124.00,25124.00000,-25124.00000,OELWEIN,IA,2021-07-01,247431.80
3783,8270R,2020,220000.00000,224488.00,4488.00000,-4488.00000,ST MATTHEWS,SC,2021-09-01,241887.80
547,8270R,2010,85995.00000,108642.00,22647.00000,-22647.00000,DENMARK,WI,2021-09-01,156961.42
1793,8270R,2015,188620.00000,181138.00,7482.00000,7482.00000,HERMISTON,OR,2021-09-01,241632.93
553,8270R,2018,229270.00000,228204.00,1066.00000,1066.00000,IDAHO FALLS,ID,2021-09-01,262406.76
554,8270R,2019,241020.00000,249632.00,8612.00000,-8612.00000,SUNNYSIDE,WA,2021-07-01,259497.21
554,8270R,2019,252980.00000,261890.00,8910.00000,-8910.00000,OTHELLO,WA,2021-09-01,259497.21
554,8270R,2019,252980.00000,254148.00,1168.00000,-1168.00000,SUNNYSIDE,WA,2021-08-01,259497.21
555,8270R,2020,265500.00000,253064.00,12436.00000,12436.00000,EASTON,MO,2021-08-01,290052.07
556,8270R,2020,229500.00000,243218.00,13718.00000,-13718.00000,SAMSON,AL,2021-09-01,239897.35
558,8270R,2014,180300.00000,169500.00,10800.00000,10800.00000,CLARKSON,NE,2021-08-01,238728.49
2510,8270R,2015,204500.00000,205728.00,1228.00000,-1228.00000,CONCORDIA,KS,2021-08-01,245094.08
559,8270R,2017,162500.00000,166982.00,4482.00000,-4482.00000,AMERICUS,GA,2021-08-01,225051.75
560,8270R,2018,229927.00000,229130.00,797.00000,797.00000,IDAHO FALLS,ID,2021-09-01,262406.76
561,8270R,2018,198000.00000,222066.00,24066.00000,-24066.00000,NAMPA,ID,2021-09-01,236022.71
561,8270R,2018,198000.00000,219252.00,21252.00000,-21252.00000,WENDELL,ID,2021-08-01,236022.71
557,8270R,2018,207500.00000,217914.00,10414.00000,-10414.00000,LOUISVILLE,GA,2021-09-01,226658.74
1794,8270R,2019,240000.00000,246646.00,6646.00000,-6646.00000,DEXTER,MO,2021-09-01,267544.97
562,8270R,2019,240000.00000,243126.00,3126.00000,-3126.00000,DEXTER,MO,2021-09-01,267544.97
1781,8270R,2019,231500.00000,230714.00,786.00000,786.00000,ATHENS,MI,2021-09-01,257442.57
2540,8270R,2020,249000.00000,276728.00,27728.00000,-27728.00000,MUNCIE,IN,2021-07-01,230477.94
3147,8270R,2010,89500.00000,99284.00,9784.00000,-9784.00000,RICHMOND,MO,2021-07-01,155623.93
2543,8270R,2010,129500.00000,133424.00,3924.00000,-3924.00000,HERTFORD,NC,2021-07-01,174816.95
1795,8270R,2015,169000.00000,174092.00,5092.00000,-5092.00000,ELLSWORTH,KS,2021-08-01,228506.74
1795,8270R,2015,169000.00000,176550.00,7550.00000,-7550.00000,ELLSWORTH,KS,2021-09-01,228506.74
565,8270R,2016,99900.00000,94276.00,5624.00000,5624.00000,BOISE CITY,OK,2021-08-01,215369.00
2545,8270R,2016,210300.00000,244552.00,34252.00000,-34252.00000,FREMONT,NE,2021-08-01,208668.46
566,8270R,2018,236323.00000,238758.00,2435.00000,-2435.00000,IDAHO FALLS,ID,2021-09-01,262406.76
567,8270R,2019,249000.00000,254436.00,5436.00000,-5436.00000,GLENNS FERRY,ID,2021-08-01,247701.30
567,8270R,2019,249000.00000,261034.00,12034.00000,-12034.00000,GLENNS FERRY,ID,2021-09-01,247701.30
2547,8270R,2020,269500.00000,275664.00,6164.00000,-6164.00000,PAULLINA,IA,2021-07-01,261525.88
564,8270R,2020,235900.00000,268012.00,32112.00000,-32112.00000,KANAWHA,IA,2021-08-01,240949.94
564,8270R,2020,235900.00000,259117.00,23217.00000,-23217.00000,KANAWHA,IA,2021-09-01,240949.94
3787,8270R,2020,297210.00000,272844.00,24366.00000,24366.00000,BRECKENRIDGE,MN,2021-07-01,292252.73
3787,8270R,2020,305170.00000,280980.00,24190.00000,24190.00000,BRECKENRIDGE,MN,2021-08-01,292252.73
3787,8270R,2020,305170.00000,272673.00,32497.00000,32497.00000,HAWLEY,MN,2021-09-01,292252.73
568,8270R,2020,244900.00000,267176.00,22276.00000,-22276.00000,ALBION,IL,2021-08-01,241433.50
568,8270R,2020,244900.00000,272226.00,27326.00000,-27326.00000,ALBION,IL,2021-09-01,241433.50
568,8270R,2020,244900.00000,266404.00,21504.00000,-21504.00000,NORRIS CITY,IL,2021-07-01,241433.50
2548,8270R,2020,208500.00000,212942.00,4442.00000,-4442.00000,WAYNESBORO,GA,2021-09-01,241887.80
569,8270R,2010,162500.00000,201258.00,38758.00000,-38758.00000,HOLLAND,MI,2021-09-01,149338.42
2549,8270R,2010,90800.00000,97354.00,6554.00000,-6554.00000,TEMPLE,TX,2021-07-01,171561.39
570,8270R,2015,154500.00000,153300.00,1200.00000,1200.00000,IMPACT CENTER,ND,2021-08-01,231071.61
571,8270R,2015,159650.00000,160572.00,922.00000,-922.00000,GRAFTON,ND,2021-08-01,231071.61
2553,8270R,2016,195995.00000,180792.00,15203.00000,15203.00000,STRATFORD,WI,2021-07-01,251279.49
1798,8270R,2018,276870.00000,268588.00,8282.00000,8282.00000,OTHELLO,WA,2021-07-01,266520.10
1798,8270R,2018,282950.00000,268412.00,14538.00000,14538.00000,PASCO,WA,2021-08-01,266520.10
1798,8270R,2018,282950.00000,279326.00,3624.00000,3624.00000,PASCO,WA,2021-09-01,266520.10
1799,8270R,2020,240900.00000,258875.00,17975.00000,-17975.00000,NORTHWOOD,IA,2021-09-01,244945.47
2557,8270R,2019,248000.00000,251260.00,3260.00000,-3260.00000,WENDELL,ID,2021-08-01,247701.30
2557,8270R,2019,248000.00000,260256.00,12256.00000,-12256.00000,WENDELL,ID,2021-09-01,247701.30
574,8270R,2019,269900.00000,258648.00,11252.00000,11252.00000,FLORA,IL,2021-08-01,269650.92
1790,8270R,2020,239000.00000,244396.00,5396.00000,-5396.00000,SAUK RAPIDS,MN,2021-08-01,267350.93
1790,8270R,2020,239000.00000,236095.00,2905.00000,2905.00000,SAUK RAPIDS,MN,2021-09-01,267350.93
575,8270R,2020,295000.00000,293752.00,1248.00000,1248.00000,PEARSALL,TX,2021-08-01,264813.01
576,8270R,2020,269500.00000,268678.00,822.00000,822.00000,OWENSBORO,KY,2021-09-01,272002.50
576,8270R,2020,279000.00000,284196.00,5196.00000,-5196.00000,OWENSBORO,KY,2021-07-01,272002.50
576,8270R,2020,279000.00000,280782.00,1782.00000,-1782.00000,OWENSBORO,KY,2021-08-01,272002.50
577,8270R,2010,122995.00000,131786.00,8791.00000,-8791.00000,DENMARK,WI,2021-09-01,168046.34
2560,8270R,2014,99000.00000,94550.00,4450.00000,4450.00000,MULESHOE,TX,2021-07-01,208909.47
578,8270R,2014,185000.00000,173386.00,11614.00000,11614.00000,EVANSVILLE,WY,2021-09-01,224458.85
572,8270R,2016,212000.00000,238595.00,26595.00000,-26595.00000,WAYNE,NE,2021-09-01,205282.00
579,8270R,2018,240000.00000,242890.00,2890.00000,-2890.00000,DEXTER,MO,2021-07-01,260431.71
579,8270R,2018,260000.00000,259392.00,608.00000,608.00000,GARDEN CITY,KS,2021-08-01,260431.71
2562,8270R,2018,211500.00000,216318.00,4818.00000,-4818.00000,COLQUITT,GA,2021-09-01,217792.96
2563,8270R,2019,244900.00000,255660.00,10760.00000,-10760.00000,ROANOKE,IL,2021-07-01,247538.50
580,8270R,2010,115000.00000,110116.00,4884.00000,4884.00000,ALAMO,TN,2021-08-01,187437.25
3703,8270R,2010,164900.00000,172788.00,7888.00000,-7888.00000,GREENFIELD,IN,2021-07-01,174264.86
581,8270R,2014,98900.00000,119242.00,20342.00000,-20342.00000,WAUPUN,WI,2021-09-01,225007.09
583,8270R,2014,159900.00000,168496.00,8596.00000,-8596.00000,GRAND ISLAND,NE,2021-08-01,208793.20
583,8270R,2014,159900.00000,168128.00,8228.00000,-8228.00000,SEWARD,NE,2021-07-01,208793.20
585,8270R,2018,220000.00000,221488.00,1488.00000,-1488.00000,NAMPA,ID,2021-09-01,258217.19
585,8270R,2018,249000.00000,234532.00,14468.00000,14468.00000,NAMPA,ID,2021-08-01,258217.19
586,8270R,2018,240000.00000,203402.00,36598.00000,36598.00000,DEXTER,MO,2021-09-01,264064.57
588,8270R,2019,219500.00000,243176.00,23676.00000,-23676.00000,BATESVILLE,MS,2021-07-01,230775.93
588,8270R,2019,219500.00000,245002.00,25502.00000,-25502.00000,BATESVILLE,MS,2021-08-01,230775.93
588,8270R,2019,219500.00000,237756.00,18256.00000,-18256.00000,BATESVILLE,MS,2021-09-01,230775.93
589,8R 280,2020,305900.00000,287080.00,18820.00000,18820.00000,MINIER,IL,2021-08-01,293487.04
589,8R 280,2020,305900.00000,292314.00,13586.00000,13586.00000,MINIER,IL,2021-09-01,293487.04
2573,8R 280,2020,328667.00000,298839.00,29828.00000,29828.00000,EDGERTON,MN,2021-09-01,304662.05
2574,8R 280,2021,331500.00000,296860.00,34640.00000,34640.00000,ST LOUIS,MI,2021-07-01,311657.50
1802,8R 280,2020,254900.00000,265768.00,10868.00000,-10868.00000,LACON,IL,2021-07-01,269489.22
1802,8R 280,2020,254900.00000,267842.00,12942.00000,-12942.00000,LACON,IL,2021-09-01,269489.22
2576,8R 280,2020,262900.00000,260100.00,2800.00000,2800.00000,LACON,IL,2021-07-01,286517.00
2576,8R 280,2020,262900.00000,260092.00,2808.00000,2808.00000,LACON,IL,2021-07-01,286517.00
596,8R 280,2020,319900.00000,292122.00,27778.00000,27778.00000,MINIER,IL,2021-09-01,308122.43
2580,8R 280,2020,257900.00000,264064.00,6164.00000,-6164.00000,MENDOTA,IL,2021-07-01,272920.34
2580,8R 280,2020,257900.00000,264056.00,6156.00000,-6156.00000,MENDOTA,IL,2021-07-01,272920.34
2580,8R 280,2020,257900.00000,263816.00,5916.00000,-5916.00000,MENDOTA,IL,2021-08-01,272920.34
1804,8R 280,2020,229000.00000,237528.00,8528.00000,-8528.00000,JOHNSON,KS,2021-09-01,270752.02
3791,8R 280,2021,312000.00000,299700.00,12300.00000,12300.00000,ST LOUIS,MI,2021-07-01,289379.86
2582,8R 280,2021,307500.00000,298621.00,8879.00000,8879.00000,HASTINGS,NE,2021-09-01,284203.15
1772,8R 280,2021,299900.00000,287746.00,12154.00000,12154.00000,WATERLOO,IL,2021-09-01,296765.70
1806,8R 280,2020,296900.00000,281315.00,15585.00000,15585.00000,MONTEVIDEO,MN,2021-09-01,292430.60
2585,8R 280,2020,318000.00000,300250.00,17750.00000,17750.00000,ELNORA,IN,2021-09-01,298672.22
591,8R 280,2020,279900.00000,264880.00,15020.00000,15020.00000,GENESEO,IL,2021-07-01,298175.57
